City,Code
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 ראשון לציון,4
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 ירושלים,1
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 קריית גת,6
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל אביב -יפו,5
 תל יוסף,2
 תל מונד,4
 תל מונד,4
 תל מונד,4
 תל מונד,4
 תל מונד,4
 תל מונד,4
 תל מונד,4
 תל מונד,4
 תל מונד,4
 כוכב יעקב,7
 תלם,7
 תלמים,6
 תלמים,6
 תלמים,6
 תלמים,6
 תעוז,1
 כפר תפוח,7
 כפר תפוח,7
 תקומה,6
 תקוע,7
 תקוע,7
 תקוע,7
 תקוע,7
 תקוע,7
